NumIters	Seconds	LearningRate	loss
61140.0	22476.216346	0.001	0.556212
61160.0	22483.706701	0.001	0.913442
61180.0	22491.226619	0.001	0.710006
61200.0	22498.635954	0.001	0.168451
61220.0	22506.021373	0.001	0.834711
61240.0	22513.393044	0.001	0.8541
61260.0	22520.714211	0.001	1.03705
61280.0	22528.108891	0.001	0.81388
61300.0	22535.414165	0.001	0.650838
61320.0	22542.76768	0.001	0.243601
61340.0	22550.116879	0.001	0.168982
61360.0	22557.481377	0.001	0.0868259
61380.0	22564.649045	0.001	0.48556
61400.0	22572.02395	0.001	0.173299
61420.0	22579.434651	0.001	0.297411
61440.0	22586.909935	0.001	0.689603
61460.0	22594.204516	0.001	0.87128
61480.0	22601.713197	0.001	0.378862
61500.0	22609.041302	0.001	0.279912
61520.0	22616.255203	0.001	0.780604
61540.0	22623.630259	0.001	0.437332
61560.0	22630.97681	0.001	0.190769
61580.0	22638.282337	0.001	0.457853
61600.0	22645.837301	0.001	0.313472
61620.0	22653.21572	0.001	0.595069
61640.0	22660.589257	0.001	0.40952
61660.0	22668.005983	0.001	0.446592
61680.0	22675.433138	0.001	0.401396
61700.0	22682.824084	0.001	0.340295
61720.0	22690.264968	0.001	0.528403
61740.0	22697.532642	0.001	0.242837
61760.0	22704.820576	0.001	0.447083
61780.0	22712.238553	0.001	0.273696
61800.0	22719.617488	0.001	0.639743
61820.0	22727.061655	0.001	0.253735
61840.0	22734.547503	0.001	0.672967
61860.0	22741.740869	0.001	0.735215
61880.0	22749.041852	0.001	0.793953
61900.0	22756.448406	0.001	0.357926
61920.0	22763.769816	0.001	0.533155
61940.0	22770.982049	0.001	0.118922
61960.0	22778.427508	0.001	0.289323
61980.0	22785.761802	0.001	0.141873
62000.0	22793.151134	0.001	0.551054
62020.0	22800.535496	0.001	0.140049
62040.0	22807.884532	0.001	0.833206
62060.0	22815.181582	0.001	0.36939
62080.0	22822.555305	0.001	0.552845
62100.0	22829.839308	0.001	0.234985
62120.0	22837.152442	0.001	0.490799
62140.0	22844.585664	0.001	0.487446
62160.0	22852.099732	0.001	0.294368
62180.0	22859.54707	0.001	0.609969
62200.0	22866.937317	0.001	0.300527
62220.0	22874.335217	0.001	0.12656
62240.0	22881.544258	0.001	0.102079
62260.0	22888.858209	0.001	0.143898
62280.0	22896.06486	0.001	0.56032
62300.0	22903.37338	0.001	0.218601
62320.0	22910.728662	0.001	0.408601
62340.0	22918.04355	0.001	0.679391
62360.0	22925.418355	0.001	0.510645
62380.0	22932.909533	0.001	0.637062
62400.0	22940.270433	0.001	0.17676
62420.0	22947.642488	0.001	0.163636
62440.0	22955.01703	0.001	0.275085
62460.0	22962.209115	0.001	0.460043
62480.0	22969.594074	0.001	0.758083
62500.0	22976.847484	0.001	0.0934128
62520.0	22984.124812	0.001	0.350773
62540.0	22991.498179	0.001	0.364374
62560.0	22998.70524	0.001	0.241528
62580.0	23006.013471	0.001	0.516707
62600.0	23013.243422	0.001	0.237116
62620.0	23020.935889	0.001	0.566073
62640.0	23028.292737	0.001	0.152179
62660.0	23035.517124	0.001	0.200613
62680.0	23042.844015	0.001	0.286353
62700.0	23050.156163	0.001	0.844072
62720.0	23057.581099	0.001	0.354837
62740.0	23065.021307	0.001	0.636787
62760.0	23072.369493	0.001	0.446129
62780.0	23079.77767	0.001	0.828847
62800.0	23087.216141	0.001	0.424106
62820.0	23094.747015	0.001	0.460962
62840.0	23102.033221	0.001	0.375643
62860.0	23109.387111	0.001	0.224941
62880.0	23116.640755	0.001	0.337653
62900.0	23123.938567	0.001	0.760295
62920.0	23131.292253	0.001	0.632624
62940.0	23138.700829	0.001	0.686058
62960.0	23145.964277	0.001	0.233108
62980.0	23153.295542	0.001	0.504613
63000.0	23160.469296	0.001	0.683499
63020.0	23167.905601	0.001	0.711821
63040.0	23175.190639	0.001	0.331407
63060.0	23182.557212	0.001	0.76902
63080.0	23189.809564	0.001	0.229815
63100.0	23197.03793	0.001	0.177082
63120.0	23204.395174	0.001	0.450277
63140.0	23211.662649	0.001	0.239102
63160.0	23219.197844	0.001	0.870465
63180.0	23226.438704	0.001	0.331559
63200.0	23233.64625	0.001	0.36603
63220.0	23241.119908	0.001	0.165981
63240.0	23248.81541	0.001	0.70057
63260.0	23256.205153	0.001	0.414301
63280.0	23263.591303	0.001	0.502744
63300.0	23271.057982	0.001	0.717701
63320.0	23278.373461	0.001	0.299502
63340.0	23285.760998	0.001	0.513439
63360.0	23293.168531	0.001	0.603263
63380.0	23300.602304	0.001	0.371593
63400.0	23307.985754	0.001	0.200381
63420.0	23315.418047	0.001	0.38082
63440.0	23322.791118	0.001	0.548472
63460.0	23330.23473	0.001	0.154554
63480.0	23337.523766	0.001	0.541145
63500.0	23345.023463	0.001	0.215888
63520.0	23352.225392	0.001	0.209779
63540.0	23359.558622	0.001	0.748659
63560.0	23366.819674	0.001	0.167919
63580.0	23374.023692	0.001	0.594897
63600.0	23381.450366	0.001	0.25151
63620.0	23388.763161	0.001	0.255119
63640.0	23396.17109	0.001	0.645111
63660.0	23403.554247	0.001	0.214403
63680.0	23411.099167	0.001	0.661946
63700.0	23418.374804	0.001	0.813621
63720.0	23425.768683	0.001	0.264895
63740.0	23433.169721	0.001	0.757939
63760.0	23440.405299	0.001	0.728146
63780.0	23447.80783	0.001	0.379112
63800.0	23455.237332	0.001	0.347891
63820.0	23462.571169	0.001	0.359622
63840.0	23470.029706	0.001	0.784996
63860.0	23477.265549	0.001	0.932674
63880.0	23484.612516	0.001	0.173834
63900.0	23491.949543	0.001	0.511665
63920.0	23499.273583	0.001	0.724666
63940.0	23506.633909	0.001	0.235905
63960.0	23514.086922	0.001	0.816413
63980.0	23521.45313	0.001	1.05842
64000.0	23528.790146	0.001	0.768486
64020.0	23536.135766	0.001	0.58609
64040.0	23543.615144	0.001	0.779179
64060.0	23550.820698	0.001	0.505954
64080.0	23558.305692	0.001	0.443746
64100.0	23565.703342	0.001	0.412185
64120.0	23572.929667	0.001	0.139238
64140.0	23580.203027	0.001	0.608414
64160.0	23587.575937	0.001	0.168589
64180.0	23594.932446	0.001	0.735652
64200.0	23602.308051	0.001	0.276178
64220.0	23609.540618	0.001	0.84421
64240.0	23616.954692	0.001	0.0975149
64260.0	23624.229837	0.001	0.375671
64280.0	23631.674643	0.001	0.342022
64300.0	23638.983372	0.001	1.05603
64320.0	23646.331373	0.001	0.236134
64340.0	23653.609179	0.001	0.571799
64360.0	23661.131228	0.001	0.869664
64380.0	23668.687265	0.001	0.162395
64400.0	23675.940765	0.001	0.189853
64420.0	23683.386579	0.001	1.00117
64440.0	23690.777734	0.001	0.513227
64460.0	23698.126456	0.001	0.101766
64480.0	23705.503582	0.001	0.48306
64500.0	23712.813189	0.001	0.601289
64520.0	23720.131677	0.001	0.593812
64540.0	23727.425796	0.001	0.520467
64560.0	23734.855396	0.001	0.170128
64580.0	23742.077771	0.001	0.163638
64600.0	23749.403659	0.001	0.176267
64620.0	23756.765653	0.001	0.165073
64640.0	23764.256538	0.001	0.284422
64660.0	23771.658592	0.001	0.27516
64680.0	23779.114965	0.001	0.802206
64700.0	23786.449273	0.001	0.388401
64720.0	23793.859941	0.001	0.535907
64740.0	23801.229629	0.001	0.365907
64760.0	23808.599282	0.001	0.505797
64780.0	23816.112668	0.001	0.667589
64800.0	23823.451789	0.001	0.516114
64820.0	23830.709264	0.001	0.103231
64840.0	23838.082638	0.001	0.749481
64860.0	23845.48275	0.001	0.192831
64880.0	23852.713165	0.001	0.193944
64900.0	23860.08121	0.001	0.281279
64920.0	23867.564919	0.001	0.703363
64940.0	23874.935199	0.001	0.862672
64960.0	23882.299146	0.001	0.295706
64980.0	23889.79063	0.001	0.512649
65000.0	23897.101652	0.001	0.542153
65020.0	23904.368721	0.001	0.246407
65040.0	23911.666054	0.001	0.741297
65060.0	23918.946128	0.001	0.429513
65080.0	23926.42593	0.001	0.554673
65100.0	23933.808961	0.001	0.711216
65120.0	23941.262099	0.001	0.607164
65140.0	23948.659585	0.001	0.619079
65160.0	23956.014356	0.001	0.383148
65180.0	23963.339038	0.001	0.135376
65200.0	23970.65276	0.001	0.0882465
65220.0	23978.033373	0.001	0.472151
65240.0	23985.275197	0.001	0.126501
65260.0	23992.464537	0.001	0.449845
65280.0	23999.803123	0.001	0.419115
65300.0	24007.093438	0.001	0.104113
65320.0	24014.587911	0.001	0.173913
65340.0	24021.874812	0.001	0.157295
65360.0	24029.283267	0.001	0.946038
65380.0	24036.681491	0.001	0.689014
65400.0	24044.077698	0.001	0.310603
65420.0	24051.45357	0.001	0.194904
65440.0	24058.870702	0.001	0.546446
65460.0	24066.185533	0.001	0.273988
65480.0	24073.462677	0.001	0.127541
65500.0	24080.777458	0.001	0.234962
65520.0	24088.185269	0.001	0.668233
65540.0	24095.492709	0.001	0.299248
65560.0	24102.782778	0.001	0.926611
65580.0	24110.036885	0.001	0.434176
65600.0	24117.276633	0.001	0.226444
65620.0	24124.550014	0.001	0.463358
65640.0	24131.877651	0.001	0.784786
65660.0	24139.182636	0.001	0.270628
65680.0	24146.454351	0.001	0.760696
65700.0	24153.819166	0.001	0.623591
65720.0	24161.013468	0.001	0.330713
65740.0	24168.425894	0.001	0.282046
65760.0	24175.839876	0.001	0.100703
65780.0	24183.183208	0.001	0.123942
65800.0	24190.543022	0.001	0.532078
65820.0	24197.912281	0.001	0.544611
65840.0	24205.243966	0.001	0.151718
65860.0	24212.468876	0.001	0.41142
65880.0	24219.859647	0.001	0.139072
65900.0	24227.222569	0.001	0.26469
65920.0	24234.521884	0.001	0.262677
65940.0	24241.778283	0.001	0.84363
65960.0	24249.093866	0.001	0.513761
65980.0	24256.455176	0.001	0.435432
66000.0	24263.675475	0.001	0.212957
66020.0	24271.169176	0.001	0.234563
66040.0	24278.566516	0.001	0.183813
66060.0	24286.053989	0.001	0.864487
66080.0	24293.421696	0.001	0.762049
66100.0	24300.790304	0.001	0.614412
66120.0	24308.022863	0.001	0.206552
66140.0	24315.378688	0.001	0.133977
66160.0	24322.645429	0.001	0.67705
66180.0	24329.83085	0.001	0.769153
66200.0	24337.261149	0.001	0.57094
66220.0	24344.501287	0.001	0.601086
66240.0	24351.779518	0.001	0.18417
66260.0	24359.22981	0.001	0.832988
66280.0	24366.537684	0.001	0.29845
66300.0	24373.859433	0.001	0.214415
66320.0	24381.179715	0.001	0.516686
66340.0	24388.467094	0.001	0.379466
66360.0	24395.718843	0.001	0.894823
66380.0	24403.198102	0.001	0.406478
66400.0	24410.630333	0.001	0.509852
66420.0	24418.095783	0.001	0.345331
66440.0	24425.49365	0.001	0.567185
66460.0	24432.979146	0.001	0.776319
66480.0	24440.140139	0.001	0.262033
66500.0	24447.647817	0.001	0.730747
66520.0	24454.981294	0.001	0.514724
66540.0	24462.259872	0.001	0.265125
66560.0	24469.682863	0.001	0.577521
66580.0	24476.90778	0.001	0.209248
66600.0	24484.254041	0.001	2.04055
66620.0	24491.583168	0.001	0.676103
66640.0	24498.898242	0.001	0.441011
66660.0	24506.429636	0.001	0.497235
66680.0	24513.655722	0.001	0.458827
66700.0	24520.95901	0.001	0.953443
66720.0	24528.34499	0.001	0.412727
66740.0	24535.795799	0.001	0.585787
66760.0	24543.208581	0.001	0.167347
66780.0	24550.513993	0.001	0.667113
66800.0	24557.8395	0.001	0.434051
66820.0	24565.178133	0.001	0.410094
66840.0	24572.500128	0.001	0.236866
66860.0	24579.871356	0.001	0.453527
66880.0	24587.243621	0.001	0.490124
66900.0	24594.586596	0.001	0.700086
66920.0	24601.996037	0.001	0.481899
66940.0	24609.179514	0.001	0.0883188
66960.0	24616.335988	0.001	0.1931
66980.0	24623.612458	0.001	0.369991
67000.0	24630.977849	0.001	0.834865
67020.0	24638.251291	0.001	0.416301
67040.0	24645.671259	0.001	0.88548
67060.0	24653.028208	0.001	0.966943
67080.0	24660.457486	0.001	0.265378
67100.0	24667.892761	0.001	0.112937
67120.0	24675.217088	0.001	0.290426
67140.0	24682.59525	0.001	0.534031
67160.0	24689.819254	0.001	0.696719
67180.0	24697.170691	0.001	0.196308
67200.0	24704.538954	0.001	0.373064
67220.0	24711.991375	0.001	0.599539
67240.0	24719.363458	0.001	0.96883
67260.0	24726.721022	0.001	0.160744
67280.0	24733.87678	0.001	0.608149
67300.0	24741.253455	0.001	0.562614
67320.0	24748.764237	0.001	0.369184
67340.0	24756.184408	0.001	0.481689
67360.0	24763.650614	0.001	0.537917
67380.0	24771.105993	0.001	0.164034
67400.0	24778.504969	0.001	0.639493
67420.0	24785.748149	0.001	0.408984
67440.0	24793.424929	0.001	0.124025
67460.0	24800.689533	0.001	0.341196
67480.0	24808.241286	0.001	0.38262
67500.0	24815.679401	0.001	0.257031
67520.0	24823.058521	0.001	0.486536
67540.0	24830.429023	0.001	0.67102
67560.0	24837.925983	0.001	0.124787
67580.0	24845.282939	0.001	0.502735
67600.0	24852.698217	0.001	0.665486
67620.0	24859.98035	0.001	0.180043
67640.0	24867.352661	0.001	0.608171
67660.0	24874.620786	0.001	0.447247
67680.0	24881.948482	0.001	0.153167
67700.0	24889.226903	0.001	0.458416
67720.0	24896.387209	0.001	0.699576
67740.0	24903.79811	0.001	0.706333
67760.0	24911.085376	0.001	0.771096
67780.0	24918.412657	0.001	0.383541
67800.0	24925.701992	0.001	0.255449
67820.0	24933.04391	0.001	0.63939
67840.0	24940.442843	0.001	0.385175
67860.0	24947.819995	0.001	0.327642
67880.0	24955.023128	0.001	0.215609
67900.0	24962.291308	0.001	0.466444
67920.0	24969.626149	0.001	0.279512
67940.0	24976.809278	0.001	0.511988
67960.0	24984.08254	0.001	0.639036
67980.0	24991.54163	0.001	1.12576
68000.0	24998.815872	0.001	0.66056
68020.0	25006.080404	0.001	0.16211
68040.0	25013.539343	0.001	0.444609
68060.0	25020.822376	0.001	0.74164
68080.0	25028.240275	0.001	0.403059
68100.0	25035.505888	0.001	0.523889
68120.0	25042.85572	0.001	0.750072
68140.0	25050.070787	0.001	0.111457
68160.0	25057.430995	0.001	0.716447
68180.0	25064.811028	0.001	0.345149
68200.0	25072.12899	0.001	0.151384
68220.0	25079.452965	0.001	0.401326
68240.0	25086.696671	0.001	0.0847182
68260.0	25094.113054	0.001	0.232336
68280.0	25101.508906	0.001	0.564276
68300.0	25108.894744	0.001	0.121803
68320.0	25116.263202	0.001	0.484099
68340.0	25123.683416	0.001	0.804835
68360.0	25131.011204	0.001	0.550031
68380.0	25138.246733	0.001	0.504387
68400.0	25145.638938	0.001	0.347646
68420.0	25153.371079	0.001	0.243149
68440.0	25160.711786	0.001	0.934245
68460.0	25168.161959	0.001	0.0845868
68480.0	25175.472788	0.001	0.391897
68500.0	25182.848949	0.001	0.486775
68520.0	25190.478133	0.001	0.321758
68540.0	25197.812604	0.001	0.146609
68560.0	25205.121733	0.001	0.553918
68580.0	25212.343533	0.001	0.682194
68600.0	25219.644021	0.001	0.659215
68620.0	25227.033596	0.001	0.88557
68640.0	25234.345976	0.001	0.262641
68660.0	25241.783908	0.001	1.47251
68680.0	25249.130568	0.001	0.782648
68700.0	25256.405126	0.001	0.251222
68720.0	25263.769773	0.001	0.467371
68740.0	25271.587956	0.001	0.562431
68760.0	25278.841208	0.001	0.558879
68780.0	25286.233986	0.001	0.215655
68800.0	25293.750267	0.001	0.413374
68820.0	25301.066808	0.001	0.322194
68840.0	25308.310199	0.001	0.620656
68860.0	25315.456794	0.001	0.197585
68880.0	25322.798712	0.001	0.311452
68900.0	25329.925959	0.001	0.0766663
68920.0	25337.407779	0.001	0.226156
68940.0	25344.8206	0.001	0.859171
68960.0	25352.159529	0.001	0.481158
68980.0	25359.630707	0.001	0.497471
69000.0	25366.971706	0.001	0.460896
69020.0	25374.319162	0.001	0.317907
69040.0	25381.741209	0.001	0.659262
69060.0	25389.129249	0.001	0.543258
69080.0	25396.488703	0.001	0.372589
69100.0	25403.797365	0.001	0.656507
69120.0	25411.309829	0.001	0.787643
69140.0	25418.605579	0.001	0.62221
69160.0	25426.076131	0.001	0.691639
69180.0	25433.394739	0.001	0.167399
69200.0	25440.741012	0.001	0.7195
69220.0	25447.939848	0.001	0.427359
69240.0	25455.264668	0.001	0.485207
69260.0	25462.698359	0.001	0.439428
69280.0	25470.227555	0.001	0.996024
69300.0	25477.448984	0.001	0.432927
69320.0	25484.966018	0.001	0.359718
69340.0	25492.483325	0.001	0.64133
69360.0	25499.929064	0.001	0.419617
69380.0	25507.130913	0.001	0.548459
69400.0	25514.387207	0.001	0.727192
69420.0	25521.765791	0.001	0.273851
69440.0	25529.089849	0.001	0.38491
69460.0	25536.403201	0.001	0.427601
69480.0	25543.742727	0.001	0.228083
69500.0	25551.044353	0.001	0.133534
69520.0	25558.518119	0.001	0.590848
69540.0	25565.817381	0.001	0.539533
69560.0	25573.239923	0.001	0.323751
69580.0	25580.56789	0.001	0.891334
69600.0	25587.842677	0.001	0.288881
69620.0	25595.205775	0.001	0.344276
69640.0	25602.608825	0.001	0.688843
69660.0	25609.97358	0.001	0.681901
69680.0	25617.222543	0.001	0.0934575
69700.0	25624.585809	0.001	0.217732
69720.0	25631.921648	0.001	0.575259
69740.0	25639.214831	0.001	0.484422
69760.0	25646.537372	0.001	0.489094
69780.0	25653.709013	0.001	0.251749
69800.0	25661.189983	0.001	0.328986
69820.0	25668.554744	0.001	0.451097
69840.0	25675.999239	0.001	0.452182
69860.0	25683.448987	0.001	0.232927
69880.0	25690.852632	0.001	0.195296
69900.0	25698.199244	0.001	0.543002
69920.0	25705.639204	0.001	0.151327
69940.0	25713.086905	0.001	0.239035
69960.0	25720.352928	0.001	0.576967
69980.0	25727.512219	0.001	0.231441
70000.0	25735.633417	0.001	0.280546
70020.0	25742.85664	0.001	0.612949
70040.0	25749.989231	0.001	0.155257
70060.0	25757.648082	0.001	0.805136
70080.0	25764.997354	0.001	0.188381
70100.0	25772.187278	0.001	0.446704
70120.0	25779.694703	0.001	0.594497
70140.0	25787.108978	0.001	0.369926
70160.0	25794.508687	0.001	0.647406
70180.0	25801.78561	0.001	0.458236
70200.0	25809.029371	0.001	0.75576
70220.0	25816.380426	0.001	0.467361
70240.0	25823.689064	0.001	0.123315
70260.0	25830.969242	0.001	0.451998
70280.0	25838.386893	0.001	0.158722
70300.0	25845.670181	0.001	0.16277
70320.0	25853.084749	0.001	0.494072
70340.0	25860.442788	0.001	0.528477
70360.0	25867.819937	0.001	0.499027
70380.0	25875.042346	0.001	0.269327
70400.0	25882.462096	0.001	0.512183
70420.0	25889.764772	0.001	0.393846
70440.0	25896.998246	0.001	0.766536
70460.0	25904.279353	0.001	0.344148
70480.0	25911.622913	0.001	0.47475
70500.0	25918.918539	0.001	0.592331
70520.0	25926.219578	0.001	0.23386
70540.0	25933.656003	0.001	0.323996
70560.0	25940.965201	0.001	0.652528
70580.0	25948.331857	0.001	0.466023
70600.0	25955.626286	0.001	0.127155
70620.0	25962.950131	0.001	0.195982
70640.0	25970.40909	0.001	0.16849
70660.0	25977.761169	0.001	0.202422
70680.0	25984.983294	0.001	0.878965
70700.0	25992.243249	0.001	0.2192
70720.0	25999.436213	0.001	0.739212
70740.0	26006.689333	0.001	0.544218
70760.0	26014.073478	0.001	0.48754
70780.0	26021.410334	0.001	0.28662
70800.0	26028.669629	0.001	0.121058
70820.0	26036.042874	0.001	0.517701
70840.0	26043.496037	0.001	0.457694
70860.0	26050.847698	0.001	0.314743
70880.0	26058.194146	0.001	0.88264
70900.0	26065.585887	0.001	0.207899
70920.0	26072.955448	0.001	0.287798
70940.0	26080.21912	0.001	0.144065
70960.0	26087.547886	0.001	0.435635
70980.0	26094.983403	0.001	0.344295
71000.0	26102.164878	0.001	0.663561
71020.0	26109.470968	0.001	0.782823
71040.0	26116.935163	0.001	0.627912
71060.0	26124.264159	0.001	0.182559
71080.0	26131.706934	0.001	0.124853
71100.0	26139.075783	0.001	0.222373
71120.0	26146.385877	0.001	0.197788
71140.0	26153.800271	0.001	0.724625
71160.0	26161.114238	0.001	0.578756
71180.0	26168.522804	0.001	0.24491
71200.0	26175.851054	0.001	0.514509
71220.0	26183.317831	0.001	0.506722
71240.0	26190.733948	0.001	0.23757
71260.0	26198.089699	0.001	0.542983
71280.0	26205.441432	0.001	0.757851
71300.0	26212.632166	0.001	0.50189
71320.0	26219.866791	0.001	0.539195
71340.0	26227.243811	0.001	0.883268
71360.0	26234.598877	0.001	0.519773
71380.0	26241.976013	0.001	0.124945
71400.0	26249.445181	0.001	0.457743
71420.0	26256.747323	0.001	0.261383
71440.0	26264.152597	0.001	0.386764
71460.0	26271.535059	0.001	0.756474
71480.0	26278.95834	0.001	0.176812
71500.0	26286.342036	0.001	0.251595
71520.0	26293.662624	0.001	0.210047
71540.0	26301.101483	0.001	0.553752
71560.0	26308.499454	0.001	0.532599
71580.0	26315.931917	0.001	0.304154
71600.0	26323.156244	0.001	0.46894
71620.0	26330.631394	0.001	0.113241
71640.0	26337.872974	0.001	0.556078
71660.0	26345.382659	0.001	0.301877
71680.0	26352.733392	0.001	0.379551
71700.0	26360.184787	0.001	0.458024
71720.0	26367.47718	0.001	0.445995
71740.0	26374.826905	0.001	0.62573
71760.0	26382.166088	0.001	0.712583
71780.0	26389.373253	0.001	0.219972
71800.0	26396.850914	0.001	0.307844
71820.0	26404.297024	0.001	0.478246
71840.0	26411.635777	0.001	0.820316
71860.0	26419.043257	0.001	0.584865
71880.0	26426.483201	0.001	0.23481
71900.0	26433.713524	0.001	0.65991
71920.0	26441.065979	0.001	0.624658
71940.0	26448.449402	0.001	0.0965697
71960.0	26455.748649	0.001	0.756159
71980.0	26463.202806	0.001	0.603837
72000.0	26470.618264	0.001	0.47679
72020.0	26477.852272	0.001	0.101265
72040.0	26485.293067	0.001	0.524253
72060.0	26492.583348	0.001	0.202176
72080.0	26500.073462	0.001	0.233921
72100.0	26507.424146	0.001	0.178322
72120.0	26514.736768	0.001	0.136039
72140.0	26521.870973	0.001	0.751019
72160.0	26529.262024	0.001	0.280704
72180.0	26536.59112	0.001	0.620956
72200.0	26544.050343	0.001	0.530255
72220.0	26551.483685	0.001	0.120974
72240.0	26558.954309	0.001	0.55753
72260.0	26566.32192	0.001	0.55422
72280.0	26573.493752	0.001	0.596639
72300.0	26580.79066	0.001	0.57236
72320.0	26588.170781	0.001	0.495752
72340.0	26595.478214	0.001	0.444125
72360.0	26602.774543	0.001	0.769527
72380.0	26609.926494	0.001	0.429885
72400.0	26617.271665	0.001	0.654364
72420.0	26624.67027	0.001	0.304232
72440.0	26632.012423	0.001	0.305597
72460.0	26639.384268	0.001	0.403311
72480.0	26646.6206	0.001	0.383178
72500.0	26653.836062	0.001	0.688596
72520.0	26661.429442	0.001	0.778794
72540.0	26668.913697	0.001	0.233833
72560.0	26676.225834	0.001	0.301601
72580.0	26683.583724	0.001	0.43348
72600.0	26690.728641	0.001	0.327107
72620.0	26698.037482	0.001	0.718549
72640.0	26705.399103	0.001	0.477513
72660.0	26712.60484	0.001	0.053557
72680.0	26719.997757	0.001	0.131543
72700.0	26727.283283	0.001	0.49907
72720.0	26734.546845	0.001	0.646443
72740.0	26741.845438	0.001	0.284506
72760.0	26749.065955	0.001	0.796366
72780.0	26756.515434	0.001	0.259383
72800.0	26763.938052	0.001	0.480099
72820.0	26771.39083	0.001	0.565416
72840.0	26778.804416	0.001	0.616202
72860.0	26786.165925	0.001	0.242429
72880.0	26793.528112	0.001	0.502674
72900.0	26800.858996	0.001	0.625556
72920.0	26808.20226	0.001	0.213652
72940.0	26815.407573	0.001	1.21419
72960.0	26822.714707	0.001	0.547237
72980.0	26830.089568	0.001	0.25155
73000.0	26837.338582	0.001	0.648705
73020.0	26844.687463	0.001	0.17947
73040.0	26851.993328	0.001	0.848455
73060.0	26859.370888	0.001	0.811531
73080.0	26866.641865	0.001	0.153298
73100.0	26873.940675	0.001	0.160646
73120.0	26881.294381	0.001	0.508139
73140.0	26888.673537	0.001	0.38669
73160.0	26895.961175	0.001	0.937489
73180.0	26903.350078	0.001	0.387058
73200.0	26910.702206	0.001	0.383665
73220.0	26917.986016	0.001	0.0753564
73240.0	26925.408228	0.001	0.142565
73260.0	26932.74371	0.001	0.207177
73280.0	26940.143371	0.001	0.878456
73300.0	26947.288735	0.001	0.179817
73320.0	26954.571276	0.001	0.611678
73340.0	26961.755229	0.001	0.640932
73360.0	26969.29776	0.001	0.403837
73380.0	26976.668848	0.001	0.44418
73400.0	26984.136015	0.001	0.222564
73420.0	26991.293321	0.001	0.595416
73440.0	26998.673494	0.001	0.521185
73460.0	27005.999308	0.001	0.718219
73480.0	27013.535419	0.001	0.179874
73500.0	27020.95233	0.001	0.568632
73520.0	27028.325891	0.001	0.318557
73540.0	27035.792524	0.001	1.05478
73560.0	27043.055227	0.001	0.571531
73580.0	27050.358597	0.001	0.584653
73600.0	27057.842824	0.001	0.536985
73620.0	27065.178112	0.001	0.593027
73640.0	27072.603503	0.001	0.506253
73660.0	27080.017304	0.001	0.340737
73680.0	27087.34393	0.001	0.463968
73700.0	27094.772555	0.001	0.750185
73720.0	27102.022136	0.001	0.486799
73740.0	27109.49878	0.001	0.498025
73760.0	27116.792594	0.001	0.4734
73780.0	27124.203662	0.001	0.647499
73800.0	27131.501062	0.001	0.461299
73820.0	27138.80667	0.001	0.574136
73840.0	27146.136222	0.001	0.189698
73860.0	27153.32603	0.001	0.382771
73880.0	27160.65044	0.001	0.208544
73900.0	27167.993501	0.001	0.630216
73920.0	27175.439286	0.001	0.182576
73940.0	27182.750082	0.001	0.651614
73960.0	27190.030787	0.001	0.32483
73980.0	27197.389499	0.001	0.459939
74000.0	27204.725668	0.001	0.264577
74020.0	27212.135953	0.001	0.143032
74040.0	27219.645828	0.001	0.604926
74060.0	27226.807576	0.001	0.370832
74080.0	27234.071312	0.001	0.518198
74100.0	27241.455256	0.001	0.310135
74120.0	27248.980204	0.001	0.672327
74140.0	27256.503062	0.001	0.568858
74160.0	27263.796466	0.001	0.482017
74180.0	27271.090581	0.001	0.537606
74200.0	27278.341229	0.001	0.568369
74220.0	27285.855283	0.001	0.629822
74240.0	27293.14106	0.001	0.163664
74260.0	27300.481015	0.001	0.242399
74280.0	27307.745749	0.001	0.703439
74300.0	27315.100332	0.001	0.22984
74320.0	27322.30912	0.001	0.674468
74340.0	27329.560539	0.001	0.837846
74360.0	27337.015705	0.001	0.240286
74380.0	27344.524386	0.001	0.29122
74400.0	27351.782419	0.001	0.223318
74420.0	27359.195654	0.001	0.65721
74440.0	27366.518132	0.001	0.216244
74460.0	27373.752494	0.001	0.25702
74480.0	27381.112351	0.001	0.325362
74500.0	27388.725601	0.001	0.200808
74520.0	27395.921926	0.001	0.432602
74540.0	27403.270318	0.001	0.496655
74560.0	27410.762528	0.001	0.256851
74580.0	27418.111543	0.001	0.497937
74600.0	27425.365669	0.001	0.08002
74620.0	27432.713397	0.001	0.856088
74640.0	27440.094112	0.001	0.849518
74660.0	27447.434228	0.001	0.203819
74680.0	27454.701488	0.001	0.154418
74700.0	27462.020802	0.001	0.333795
74720.0	27469.264675	0.001	0.259884
74740.0	27476.774034	0.001	0.358945
74760.0	27484.234318	0.001	0.284888
74780.0	27491.583364	0.001	0.459122
74800.0	27498.911907	0.001	0.449724
74820.0	27506.281198	0.001	0.627175
74840.0	27513.710412	0.001	0.137902
74860.0	27521.25388	0.001	0.508093
74880.0	27528.654433	0.001	0.213669
74900.0	27536.054646	0.001	0.204984
74920.0	27543.405582	0.001	0.178419
74940.0	27550.849673	0.001	0.282493
74960.0	27558.239027	0.001	0.190581
74980.0	27565.549979	0.001	0.549972
75000.0	27572.910353	0.001	0.588066
75020.0	27580.161675	0.001	0.290426
75040.0	27587.618268	0.001	0.249978
75060.0	27594.957176	0.001	0.330587
75080.0	27602.48412	0.001	0.203478
